sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","api_et","api_lt","search_et","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt"
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f7fc3ba4b89388f6_1521994176.1242","| rest splunk_server=local /services/search/distributed/peers | eval up_down_status=if(status==""Down"",0,1) | rename peerName as splunk_server | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version splunk_server up_down_status",usrlsplunkmstidx,"1521994176.920241",0,splunkjs,0,1521994177,3,"manager_6626",0,completed,"0.5670000000000001",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD500a6d39f9e64ae81_1521994177.1243","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1521994177.012103",0,splunkjs,0,1521994177,1,"manager_6687",0,completed,"0.499",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1521994177.1244","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1521994177.140661",0,splunkjs,0,1521994177,0,"alerts-fired-search",0,completed,"0.978",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f76c382ac3c1d510_1521995023.1249","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1521995023.777281",0,splunkjs,0,1521995023,1,"manager_5704",0,completed,"0.027",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5ab2c0987f2042453_1521995023.1250","| inputlookup dmc_assets | join type=outer serverName [ | rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval cpu_pct = cpu_system_pct + cpu_user_pct | eval mem_used_pct = mem_used / mem * 100 | fields cpu_pct mem_used_pct splunk_server | rename splunk_server as serverName ] | join type=outer peerURI [ | rest splunk_server=local /services/search/distributed/peers | fields title status | rename title as peerURI ] | eval status=if(((status!=""Up"") OR isnull(status)) AND (peerURI!=""localhost""), 1, 0) | stats dc(serverName) as instances dc(machine) as machines sum(status) as num_down avg(cpu_pct) as cpu avg(mem_used_pct) as mem by search_group | eval cpu=round(cpu, 2) | eval mem=round(mem, 2)",usrlsplunkmstidx,"1521995023.784759",0,splunkjs,0,1521995023,4,"manager_5764",0,completed,"1.604",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5cb918db9f6e08db6_1521995023.1251","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1521995023.891220",0,splunkjs,0,1521995023,3,"manager_5874",0,completed,"0.5730000000000001",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5fe086c25a78afba6_1521995023.1254","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1521995023.895941",0,splunkjs,0,1521995023,1,"manager_6094",0,completed,"0.665",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5dca35782054fd014_1521995023.1255","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1521995023.918495",0,splunkjs,0,1521995023,0,"manager_6154",0,completed,"0.191",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5064eb23f79406808_1521995023.1256","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/applications | stats count",usrlsplunkmstidx,"1521995023.947678",0,splunkjs,0,1521995024,0,"manager_6214",0,completed,"0.25",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD591f902b291891107_1521995023.1257","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1521995024.000811",0,splunkjs,0,1521995024,9,"manager_6278",0,completed,"0.536",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD533c93ded34e259c9_1521995024.1259","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1521995024.010606",0,splunkjs,0,1521995024,4,"manager_6443",3,completed,"0.757",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5d6c7eaa40cc0c5bc_1521995024.1261","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1521995024.045908",0,splunkjs,0,1521995024,1,"manager_6565",0,completed,"0.554",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f7fc3ba4b89388f6_1521995024.1262","| rest splunk_server=local /services/search/distributed/peers | eval up_down_status=if(status==""Down"",0,1) | rename peerName as splunk_server | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version splunk_server up_down_status",usrlsplunkmstidx,"1521995024.067840",0,splunkjs,0,1521995024,3,"manager_6626",0,completed,"0.634",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD500a6d39f9e64ae81_1521995024.1263","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1521995024.294746",0,splunkjs,0,1521995024,1,"manager_6687",0,completed,"0.521",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1521995024.1264","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1521995024.376020",0,splunkjs,0,1521995024,0,"alerts-fired-search",0,completed,"0.87",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5cb918db9f6e08db6_1522174174.1715","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1522174174.118088",0,splunkjs,0,1522174174,3,"manager_5874",0,completed,"0.887",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f8d5a71fc7a25653_1522174174.1716","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1522174174.128831",0,splunkjs,0,1522174174,105,"manager_5934",0,completed,"0.679",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5fe086c25a78afba6_1522174174.1718","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1522174174.135373",0,splunkjs,0,1522174174,1,"manager_6094",0,completed,"1.2690000000000001",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5dca35782054fd014_1522174174.1720","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1522174174.141372",0,splunkjs,0,1522174174,0,"manager_6154",0,completed,"0.26",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD591f902b291891107_1522174174.1722","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1522174174.163148",0,splunkjs,0,1522174174,9,"manager_6278",0,completed,"0.7030000000000001",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD533c93ded34e259c9_1522174174.1724","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1522174174.173704",0,splunkjs,0,1522174174,4,"manager_6443",3,completed,"1.286",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f7fc3ba4b89388f6_1522174174.1726","| rest splunk_server=local /services/search/distributed/peers | eval up_down_status=if(status==""Down"",0,1) | rename peerName as splunk_server | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version splunk_server up_down_status",usrlsplunkmstidx,"1522174174.183246",0,splunkjs,0,1522174174,3,"manager_6626",0,completed,"0.872",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1522174174.1728","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1522174174.203928",0,splunkjs,0,1522174174,0,"alerts-fired-search",0,completed,"1.462",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f76c382ac3c1d510_1526731495.1164","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1526731495.354027",0,splunkjs,0,1526731495,1,"manager_5704",0,completed,"0.032",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5cb918db9f6e08db6_1526731495.1166","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1526731495.367456",0,splunkjs,0,1526731495,3,"manager_5874",0,completed,"0.05",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f8d5a71fc7a25653_1526731495.1167","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1526731495.416840",0,splunkjs,0,1526731495,125,"manager_5934",0,completed,"0.093",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5ef61601242304163_1526731495.1168","| rest splunk_server_group=dmc_group_license_master /services/licenser/pools | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/groups | search is_active=1 | eval stack_id = stack_ids | fields splunk_server stack_id is_active] | search is_active=1 | stats sum(used_bytes) AS used_bytes by splunk_server, stack_id | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/stacks | eval stack_id = title | eval stack_quota = quota | stats sum(stack_quota) AS stack_quota by splunk_server, stack_id] | stats sum(used_bytes) as used_bytes sum(stack_quota) as stack_quota | eval usedMB  = round(used_bytes/1024/1024, 0) | eval usedGB  = round(used_bytes/1024/1024/1024, 2) | eval totalMB = round(stack_quota/1024/1024, 0) | eval totalGB = round(stack_quota/1024/1024/1024, 2) | eval used  = if(totalMB > 1024, usedGB, usedMB) | eval total = if(totalMB > 1024, totalGB, totalMB) | eval unit  = if(totalMB > 1024, ""GB"", ""MB"") | eval usage_pct = round(used / total, 3)*100 | eval output = used. "" / "" .total."" "".unit | fields usage_pct, output",usrlsplunkmstidx,"1526731495.455252",0,splunkjs,0,1526731495,0,"manager_6034",0,completed,"0.074",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5fe086c25a78afba6_1526731495.1169","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1526731495.476237",0,splunkjs,0,1526731495,1,"manager_6094",0,completed,"0.055",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5dca35782054fd014_1526731495.1170","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1526731495.486475",0,splunkjs,0,1526731495,0,"manager_6154",0,completed,"0.006",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5064eb23f79406808_1526731495.1171","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/applications | stats count",usrlsplunkmstidx,"1526731495.495076",0,splunkjs,0,1526731495,0,"manager_6214",0,completed,"0.016",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD591f902b291891107_1526731495.1172","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1526731495.508900",0,splunkjs,0,1526731495,9,"manager_6278",0,completed,"0.012",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5edbd6466a38101ec_1526731495.1173","| rest splunk_server_group=dmc_group_search_head /services/search/distributed/peers | fields peerName splunk_server | dedup peerName splunk_server | rename peerName as indexer splunk_server as search_head ",usrlsplunkmstidx,"1526731495.529983",0,splunkjs,0,1526731495,3,"manager_6349",0,completed,"0.02",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD533c93ded34e259c9_1526731495.1174","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1526731495.571963",0,splunkjs,0,1526731495,4,"manager_6443",3,completed,"0.503",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5444f59cbb971818c_1526731495.1175","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1526731495.593858",0,splunkjs,0,1526731495,4,"manager_6504",3,completed,"0.482",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5d6c7eaa40cc0c5bc_1526731495.1176","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1526731495.604639",0,splunkjs,0,1526731495,1,"manager_6565",0,completed,"0.014",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f7fc3ba4b89388f6_1526731495.1177","| rest splunk_server=local /services/search/distributed/peers | eval up_down_status=if(status==""Down"",0,1) | rename peerName as splunk_server | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version splunk_server up_down_status",usrlsplunkmstidx,"1526731495.615736",0,splunkjs,0,1526731495,3,"manager_6626",0,completed,"0.032",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD500a6d39f9e64ae81_1526731495.1178","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1526731495.628629",0,splunkjs,0,1526731495,1,"manager_6687",0,completed,"0.013000000000000001",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1526731495.1179","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1526731495.651997",0,splunkjs,0,1526731495,0,"alerts-fired-search",0,completed,"0.154",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1526731543.1182","| `dmc_get_groups_containing_role(dmc_group_indexer)`
                    | where search_group!=""dmc_group_indexer""",usrlsplunkmstidx,"1526731543.178121",0,"UI:Dashboard:indexes_and_volumes_deployment",0,1526731543,1,search1,0,completed,"0.025",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search11_1526731544.1183","| rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" services/data/index-volumes
                        | `dmc_exclude_volumes`
                        | eval volumeSizeGB = if(total_size > 1, round(total_size / 1024, 2), null())
                        | eval sizeUsagePerc = total_size / max_size * 100
                        | stats dc(splunk_server) as Instances
                        count(eval(total_size > 1)) as ""Non-Empty Instances""
                        sum(volumeSizeGB) as totalSize
                        avg(volumeSizeGB) as avgSize
                        avg(sizeUsagePerc) as avgSizePerc
                        perc90(sizeUsagePerc) as ninetyPercentileSizePerc
                        count(eval(total_size > max_size)) as volumesFreezingDueToSize
                        by title
                        | eval totalSize = if(isnotnull(totalSize), totalSize, 0)
                        | eval avgSize = if(isnotnull(avgSize), round(avgSize, 2), 0)
                        | eval avgSizePerc = if(isnotnull(avgSizePerc), round(avgSizePerc, 2).""%"", ""N/A"")
                        | eval ninetyPercentileSizePerc = if(isnotnull(ninetyPercentileSizePerc), round(ninetyPercentileSizePerc, 2).""%"", ""N/A"")
                        | eval volumesFreezingDueToSize = if(avgSizePerc != ""N/A"", volumesFreezingDueToSize, ""N/A"")
                        | rename title as ""Volume""
                        totalSize as ""Total Size (GB)""
                        avgSize as ""Average Size (GB)""
                        avgSizePerc as ""Average Usage (%)""
                        ninetyPercentileSizePerc as ""90th Percentile Usage (%)""
                        volumesFreezingDueToSize as ""Volumes Freezing Due To Size""",usrlsplunkmstidx,"1526731544.127164",0,"UI:Dashboard:indexes_and_volumes_deployment",0,1526731544,2,search11,2,completed,"1.2790000000000001",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD579fd7fffef18d499_1526731544.1184","| rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/data/indexes
            | join title splunk_server type=outer [rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/data/indexes-extended]
            | `dmc_exclude_indexes`
            | eval elapsedTime = now() - strptime(minTime,""%Y-%m-%dT%H:%M:%S%z"")
            | eval dataAge = ceiling(elapsedTime / 86400)
            | eval indexSizeGB = if(currentDBSizeMB >= 1 AND totalEventCount >=1, currentDBSizeMB/1024, null())
            | eval maxSizeGB = maxTotalDataSizeMB / 1024
            | eval sizeUsagePerc = indexSizeGB / maxSizeGB * 100",usrlsplunkmstidx,"1526731544.143414",0,"UI:Dashboard:indexes_and_volumes_deployment",0,1526731544,353,"indexes_base_search",2,completed,"2.315",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1526731653.1185","| `dmc_get_indexer_cluster_groups`",usrlsplunkmstidx,"1526731653.867961",0,"UI:Dashboard:indexer_clustering_status",0,1526731653,1,search1,0,completed,"0.03",,,,,,,,,,,,,,,,,,,,,
"_habbet_X2hhYmJldA_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54819841c41f1911d_1526731654.1186","| rest splunk_server_group=dmc_group_cluster_master splunk_server_group=""dmc_indexerclustergroup_D3EF2C1D-BF4D-4D80-BAF3-75A79C4403BD"" /services/cluster/master/searchheads
          | fields label, status, site, host_port_pair, title",usrlsplunkmstidx,"1526731654.837822",0,"UI:Dashboard:indexer_clustering_status",0,1526731654,6,searchHeadBaseSearch,0,completed,"0.039",,,,,,,,,,,,,,,,,,,,,
