sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","api_et","api_lt","search_et","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt"
"1508897528.1629","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508897528.301911",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508897528.1630","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508897528.546225",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508897528.1631","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508897528.726266",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508897528.1632","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508897528.840863",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508897544.1633","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508897544.836100",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508897544.1634","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508897544.954606",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508897545.1635","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508897545.072921",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508897545.1636","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508897545.189382",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898065.1641","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898065.740576",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898065.1642","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898065.984596",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898066.1643","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898066.170789",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898066.1644","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898066.287975",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898092.1645","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898092.717620",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898092.1646","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898092.879523",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898093.1647","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898093.009480",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898093.1648","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898093.121788",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898138.1649","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898138.882633",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898139.1650","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898139.123994",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898139.1651","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898139.242792",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898139.1652","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898139.355029",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898160.1653","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898160.071257",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898160.1654","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898160.187412",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898160.1655","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898160.297702",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898160.1656","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898160.410076",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898177.1657","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898177.602804",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898177.1658","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898177.719775",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898177.1659","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898177.834952",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898177.1660","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898177.945844",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898196.1661","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898196.173186",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898196.1662","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898196.353534",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898196.1663","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898196.465239",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898196.1664","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898196.578220",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898244.1665","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898244.225371",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898244.1666","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898244.350339",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898244.1667","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898244.463622",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508898244.1668","| eventcount summarize=false index=* index=_* | dedup index",usrlsplunkmstidx,"1508898244.575089",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"pierceg__pierceg_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f76c382ac3c1d510_1508902476.1679","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1508902476.360097",0,splunkjs,0,1508902476,1,"manager_5704",0,completed,"0.022",,,,,,,,,,,,,,,,,,,,,
"pierceg__pierceg_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5ab2c0987f2042453_1508902476.1680","| inputlookup dmc_assets | join type=outer serverName [ | rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval cpu_pct = cpu_system_pct + cpu_user_pct | eval mem_used_pct = mem_used / mem * 100 | fields cpu_pct mem_used_pct splunk_server | rename splunk_server as serverName ] | join type=outer peerURI [ | rest splunk_server=local /services/search/distributed/peers | fields title status | rename title as peerURI ] | eval status=if(((status!=""Up"") OR isnull(status)) AND (peerURI!=""localhost""), 1, 0) | stats dc(serverName) as instances dc(machine) as machines sum(status) as num_down avg(cpu_pct) as cpu avg(mem_used_pct) as mem by search_group | eval cpu=round(cpu, 2) | eval mem=round(mem, 2)",usrlsplunkmstidx,"1508902476.381771",0,splunkjs,0,1508902476,4,"manager_5764",0,completed,"0.176",,,,,,,,,,,,,,,,,,,,,
"pierceg__pierceg_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5cb918db9f6e08db6_1508902476.1681","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1508902476.390398",0,splunkjs,0,1508902476,3,"manager_5874",0,completed,"0.062",,,,,,,,,,,,,,,,,,,,,
"pierceg__pierceg_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f8d5a71fc7a25653_1508902476.1682","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1508902476.399127",0,splunkjs,0,1508902476,44,"manager_5934",0,completed,"0.061",,,,,,,,,,,,,,,,,,,,,
"pierceg__pierceg_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5ef61601242304163_1508902476.1683","| rest splunk_server_group=dmc_group_license_master /services/licenser/pools | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/groups | search is_active=1 | eval stack_id = stack_ids | fields splunk_server stack_id is_active] | search is_active=1 | stats sum(used_bytes) AS used_bytes by splunk_server, stack_id | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/stacks | eval stack_id = title | eval stack_quota = quota | stats sum(stack_quota) AS stack_quota by splunk_server, stack_id] | stats sum(used_bytes) as used_bytes sum(stack_quota) as stack_quota | eval usedMB  = round(used_bytes/1024/1024, 0) | eval usedGB  = round(used_bytes/1024/1024/1024, 2) | eval totalMB = round(stack_quota/1024/1024, 0) | eval totalGB = round(stack_quota/1024/1024/1024, 2) | eval used  = if(totalMB > 1024, usedGB, usedMB) | eval total = if(totalMB > 1024, totalGB, totalMB) | eval unit  = if(totalMB > 1024, ""GB"", ""MB"") | eval usage_pct = round(used / total, 3)*100 | eval output = used. "" / "" .total."" "".unit | fields usage_pct, output",usrlsplunkmstidx,"1508902476.403772",0,splunkjs,0,1508902476,0,"manager_6034",0,completed,"0.099",,,,,,,,,,,,,,,,,,,,,
"pierceg__pierceg_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5fe086c25a78afba6_1508902476.1684","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1508902476.408897",0,splunkjs,0,1508902476,1,"manager_6094",0,completed,"0.077",,,,,,,,,,,,,,,,,,,,,
"pierceg__pierceg_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5dca35782054fd014_1508902476.1685","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1508902476.413594",0,splunkjs,0,1508902476,0,"manager_6154",0,completed,"0.015",,,,,,,,,,,,,,,,,,,,,
"pierceg__pierceg_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5064eb23f79406808_1508902476.1686","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/applications | stats count",usrlsplunkmstidx,"1508902476.420796",0,splunkjs,0,1508902476,0,"manager_6214",0,completed,"0.016",,,,,,,,,,,,,,,,,,,,,
"pierceg__pierceg_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD591f902b291891107_1508902476.1687","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1508902476.428360",0,splunkjs,0,1508902476,9,"manager_6278",0,completed,"0.049",,,,,,,,,,,,,,,,,,,,,
