sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","api_et","api_lt","search_et","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt"
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59dd2bc438254f743_1558365051.37","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1558365051.768688",0,splunkjs,0,1558365051,1,"manager_7374",0,completed,"0.021",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5a339481d349664f2_1558365051.38","| inputlookup dmc_assets | join type=outer serverName [ | rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval cpu_pct = cpu_system_pct + cpu_user_pct | eval mem_used_pct = mem_used / mem * 100 | fields cpu_pct mem_used_pct splunk_server | rename splunk_server as serverName ] | join type=outer peerURI [ | rest splunk_server=local /services/search/distributed/peers | fields title status | rename title as peerURI ] | eval status=if(((status!=""Up"") OR isnull(status)) AND (peerURI!=""localhost""), 1, 0) | stats dc(serverName) as instances dc(machine) as machines sum(status) as num_down avg(cpu_pct) as cpu avg(mem_used_pct) as mem by search_group | eval cpu=round(cpu, 2) | eval mem=round(mem, 2)",usrlsplunkmstidx,"1558365051.769350",0,splunkjs,0,1558365105,0,"manager_7434",0,canceled,"0.001",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53a744da99146d9b1_1558365051.39","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1558365051.775166",0,splunkjs,0,1558365051,13,"manager_7544",0,completed,"0.065",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD57823ce003973389e_1558365051.40","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1558365051.785779",0,splunkjs,0,1558365051,214,"manager_7604",0,completed,"0.136",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD519eb32bc376be3a7_1558365051.41","| rest splunk_server_group=dmc_group_license_master /services/licenser/pools | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/groups | search is_active=1 | eval stack_id = stack_ids | fields splunk_server stack_id is_active] | search is_active=1 | stats sum(used_bytes) AS used_bytes by splunk_server, stack_id | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/stacks | eval stack_id = title | eval stack_quota = quota | stats sum(stack_quota) AS stack_quota by splunk_server, stack_id] | stats sum(used_bytes) as used_bytes sum(stack_quota) as stack_quota | eval usedMB  = round(used_bytes/1024/1024, 0) | eval usedGB  = round(used_bytes/1024/1024/1024, 2) | eval totalMB = round(stack_quota/1024/1024, 0) | eval totalGB = round(stack_quota/1024/1024/1024, 2) | eval used  = if(totalMB > 1024, usedGB, usedMB) | eval total = if(totalMB > 1024, totalGB, totalMB) | eval unit  = if(totalMB > 1024, ""GB"", ""MB"") | eval usage_pct = round(used / total, 3)*100 | eval output = used. "" / "" .total."" "".unit | fields usage_pct, output",usrlsplunkmstidx,"1558365051.865566",0,splunkjs,0,1558365052,0,"manager_7704",0,completed,"0.055",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD561dff1da465ea487_1558365051.42","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1558365051.867639",0,splunkjs,0,1558365051,1,"manager_7824",0,completed,"0.006",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5d76bb777b473704e_1558365051.43","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1558365051.869131",0,splunkjs,0,1558365052,1,"manager_7764",0,completed,"0.035",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59631b30d853faba6_1558365051.44","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/applications | stats count",usrlsplunkmstidx,"1558365051.872083",0,splunkjs,0,1558365051,1,"manager_7884",0,completed,"0.019",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54c02a7d159f69be5_1558365051.45","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1558365051.875583",0,splunkjs,0,1558365051,42,"manager_7948",0,completed,"0.019",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD544d808dae7734262_1558365051.46","| rest splunk_server_group=dmc_group_search_head /services/search/distributed/peers | fields peerName splunk_server | dedup peerName splunk_server | rename peerName as indexer splunk_server as search_head ",usrlsplunkmstidx,"1558365051.882817",0,splunkjs,0,1558365051,13,"manager_8019",0,completed,"0.059000000000000004",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD518f73454405c51d1_1558365051.47","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1558365051.959268",0,splunkjs,0,1558365051,0,"manager_8113",0,canceled,"10.255",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5306e614c0d76a5f3_1558365051.48","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1558365051.961174",0,splunkjs,0,1558365051,0,"manager_8174",0,canceled,"10.241",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD503bb804fcfb8cd22_1558365051.49","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1558365051.964553",0,splunkjs,0,1558365051,1,"manager_8235",0,completed,"0.043000000000000003",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53bbd09ea83ead80f_1558365051.50","| rest splunk_server=local /services/search/distributed/peers | eval up_down_status=if(status==""Down"",0,1) | rename peerName as splunk_server | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version splunk_server up_down_status",usrlsplunkmstidx,"1558365051.971710",0,splunkjs,0,1558365051,13,"manager_8296",0,completed,"0.055",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5e397d0eda7dece67_1558365051.51","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1558365051.978125",0,splunkjs,0,1558365052,1,"manager_8357",0,completed,"0.027",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1558365052.52","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1558365052.032500",0,splunkjs,0,1558365052,0,"alerts-fired-search",0,completed,"0.186",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__smcGetGroups_1558365058.53","| `dmc_get_groups`",usrlsplunkmstidx,"1558365058.707585",0,splunkjs,0,1558365058,5,smcGetGroups,0,completed,"0.007","1558350600.000000000","1558365058.000000000","1558350600.000000000","1558365058.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD50030c535168079d9_1558365058.54","| `dmc_instances_view_default_search(dmc_group_search_head)`",usrlsplunkmstidx,"1558365058.711687",0,splunkjs,0,1558365058,1,instanceSearchManager,0,completed,"0.11","1558350600.000000000","1558365058.000000000","1558350600.000000000","1558365058.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59dd2bc438254f743_1558365066.55","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1558365066.367947",0,splunkjs,0,1558365066,1,"manager_7374",0,completed,"0.008",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5a339481d349664f2_1558365066.56","| inputlookup dmc_assets | join type=outer serverName [ | rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval cpu_pct = cpu_system_pct + cpu_user_pct | eval mem_used_pct = mem_used / mem * 100 | fields cpu_pct mem_used_pct splunk_server | rename splunk_server as serverName ] | join type=outer peerURI [ | rest splunk_server=local /services/search/distributed/peers | fields title status | rename title as peerURI ] | eval status=if(((status!=""Up"") OR isnull(status)) AND (peerURI!=""localhost""), 1, 0) | stats dc(serverName) as instances dc(machine) as machines sum(status) as num_down avg(cpu_pct) as cpu avg(mem_used_pct) as mem by search_group | eval cpu=round(cpu, 2) | eval mem=round(mem, 2)",usrlsplunkmstidx,"1558365066.371195",0,splunkjs,0,1558365111,0,"manager_7434",0,canceled,"47.917",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53a744da99146d9b1_1558365066.57","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1558365066.375705",0,splunkjs,0,1558365066,13,"manager_7544",0,completed,"0.048",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD57823ce003973389e_1558365066.58","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1558365066.390216",0,splunkjs,0,1558365066,214,"manager_7604",0,completed,"0.114",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD519eb32bc376be3a7_1558365066.59","| rest splunk_server_group=dmc_group_license_master /services/licenser/pools | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/groups | search is_active=1 | eval stack_id = stack_ids | fields splunk_server stack_id is_active] | search is_active=1 | stats sum(used_bytes) AS used_bytes by splunk_server, stack_id | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/stacks | eval stack_id = title | eval stack_quota = quota | stats sum(stack_quota) AS stack_quota by splunk_server, stack_id] | stats sum(used_bytes) as used_bytes sum(stack_quota) as stack_quota | eval usedMB  = round(used_bytes/1024/1024, 0) | eval usedGB  = round(used_bytes/1024/1024/1024, 2) | eval totalMB = round(stack_quota/1024/1024, 0) | eval totalGB = round(stack_quota/1024/1024/1024, 2) | eval used  = if(totalMB > 1024, usedGB, usedMB) | eval total = if(totalMB > 1024, totalGB, totalMB) | eval unit  = if(totalMB > 1024, ""GB"", ""MB"") | eval usage_pct = round(used / total, 3)*100 | eval output = used. "" / "" .total."" "".unit | fields usage_pct, output",usrlsplunkmstidx,"1558365066.434292",0,splunkjs,0,1558365066,0,"manager_7704",0,completed,"0.05",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5d76bb777b473704e_1558365066.60","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1558365066.465623",0,splunkjs,0,1558365066,1,"manager_7764",0,completed,"0.026000000000000002",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD561dff1da465ea487_1558365066.61","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1558365066.467836",0,splunkjs,0,1558365066,1,"manager_7824",0,completed,"0.008",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59631b30d853faba6_1558365066.62","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/applications | stats count",usrlsplunkmstidx,"1558365066.469309",0,splunkjs,0,1558365066,1,"manager_7884",0,completed,"0.008",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54c02a7d159f69be5_1558365066.63","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1558365066.478765",0,splunkjs,0,1558365066,42,"manager_7948",0,completed,"0.028",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD544d808dae7734262_1558365066.64","| rest splunk_server_group=dmc_group_search_head /services/search/distributed/peers | fields peerName splunk_server | dedup peerName splunk_server | rename peerName as indexer splunk_server as search_head ",usrlsplunkmstidx,"1558365066.485483",0,splunkjs,0,1558365066,13,"manager_8019",0,completed,"0.056",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD518f73454405c51d1_1558365066.65","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1558365066.526077",0,splunkjs,0,1558365066,0,"manager_8113",0,canceled,"10.044",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5306e614c0d76a5f3_1558365066.66","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1558365066.559385",0,splunkjs,0,1558365066,0,"manager_8174",0,canceled,"10.051",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD503bb804fcfb8cd22_1558365066.67","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1558365066.565898",0,splunkjs,0,1558365066,1,"manager_8235",0,completed,"0.019",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53bbd09ea83ead80f_1558365066.68","| rest splunk_server=local /services/search/distributed/peers | eval up_down_status=if(status==""Down"",0,1) | rename peerName as splunk_server | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version splunk_server up_down_status",usrlsplunkmstidx,"1558365066.567682",0,splunkjs,0,1558365066,13,"manager_8296",0,completed,"0.044",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1558365066.70","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1558365066.588092",0,splunkjs,0,1558365066,0,"alerts-fired-search",0,completed,"0.269",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__smcGetGroups_1558365075.71","| `dmc_get_groups`",usrlsplunkmstidx,"1558365075.225620",0,splunkjs,0,1558365075,5,smcGetGroups,0,completed,"0.008","1558350660.000000000","1558365075.000000000","1558350660.000000000","1558365075.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD50030c535168079d9_1558365075.72","| `dmc_instances_view_default_search(dmc_group_cluster_master)`",usrlsplunkmstidx,"1558365075.229680",0,splunkjs,0,1558365075,1,instanceSearchManager,0,completed,"0.10200000000000001","1558350660.000000000","1558365075.000000000","1558350660.000000000","1558365075.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59dd2bc438254f743_1558365078.73","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1558365078.713821",0,splunkjs,0,1558365078,1,"manager_7374",0,completed,"0.01",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5a339481d349664f2_1558365078.74","| inputlookup dmc_assets | join type=outer serverName [ | rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval cpu_pct = cpu_system_pct + cpu_user_pct | eval mem_used_pct = mem_used / mem * 100 | fields cpu_pct mem_used_pct splunk_server | rename splunk_server as serverName ] | join type=outer peerURI [ | rest splunk_server=local /services/search/distributed/peers | fields title status | rename title as peerURI ] | eval status=if(((status!=""Up"") OR isnull(status)) AND (peerURI!=""localhost""), 1, 0) | stats dc(serverName) as instances dc(machine) as machines sum(status) as num_down avg(cpu_pct) as cpu avg(mem_used_pct) as mem by search_group | eval cpu=round(cpu, 2) | eval mem=round(mem, 2)",usrlsplunkmstidx,"1558365078.717005",0,splunkjs,0,1558365126,0,"manager_7434",0,canceled,"0.001",,,,,,,,,,,,,,,,,,,,,
