sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","api_et","api_lt","search_et","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt"
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1566989727.3397","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1566989727.603817",0,splunkjs,0,1566989727,0,"alerts-fired-search",0,completed,"0.209",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59dd2bc438254f743_1566989727.3398","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1566989727.995291",0,splunkjs,0,1566989728,1,"manager_7374",0,completed,"0.01",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5a339481d349664f2_1566989728.3399","| inputlookup dmc_assets | join type=outer serverName [ | rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval cpu_pct = cpu_system_pct + cpu_user_pct | eval mem_used_pct = mem_used / mem * 100 | fields cpu_pct mem_used_pct splunk_server | rename splunk_server as serverName ] | join type=outer peerURI [ | rest splunk_server=local /services/search/distributed/peers | fields title status | rename title as peerURI ] | eval status=if(((status!=""Up"") OR isnull(status)) AND (peerURI!=""localhost""), 1, 0) | stats dc(serverName) as instances dc(machine) as machines sum(status) as num_down avg(cpu_pct) as cpu avg(mem_used_pct) as mem by search_group | eval cpu=round(cpu, 2) | eval mem=round(mem, 2)",usrlsplunkmstidx,"1566989728.017311",0,splunkjs,0,1566989728,5,"manager_7434",0,completed,"0.17",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53a744da99146d9b1_1566989728.3400","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1566989728.035004",0,splunkjs,0,1566989728,13,"manager_7544",0,completed,"0.053",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD57823ce003973389e_1566989728.3401","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1566989728.090150",0,splunkjs,0,1566989728,219,"manager_7604",0,completed,"0.115",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD519eb32bc376be3a7_1566989728.3402","| rest splunk_server_group=dmc_group_license_master /services/licenser/pools | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/groups | search is_active=1 | eval stack_id = stack_ids | fields splunk_server stack_id is_active] | search is_active=1 | stats sum(used_bytes) AS used_bytes by splunk_server, stack_id | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/stacks | eval stack_id = title | eval stack_quota = quota | stats sum(stack_quota) AS stack_quota by splunk_server, stack_id] | stats sum(used_bytes) as used_bytes sum(stack_quota) as stack_quota | eval usedMB  = round(used_bytes/1024/1024, 0) | eval usedGB  = round(used_bytes/1024/1024/1024, 2) | eval totalMB = round(stack_quota/1024/1024, 0) | eval totalGB = round(stack_quota/1024/1024/1024, 2) | eval used  = if(totalMB > 1024, usedGB, usedMB) | eval total = if(totalMB > 1024, totalGB, totalMB) | eval unit  = if(totalMB > 1024, ""GB"", ""MB"") | eval usage_pct = round(used / total, 3)*100 | eval output = used. "" / "" .total."" "".unit | fields usage_pct, output",usrlsplunkmstidx,"1566989728.137796",0,splunkjs,0,1566989728,0,"manager_7704",0,completed,"0.053",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5d76bb777b473704e_1566989728.3403","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1566989728.265789",0,splunkjs,0,1566989728,1,"manager_7764",0,completed,"0.046",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD561dff1da465ea487_1566989728.3404","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1566989728.273308",0,splunkjs,0,1566989728,1,"manager_7824",0,completed,"0.006",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59631b30d853faba6_1566989728.3405","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/applications | stats count",usrlsplunkmstidx,"1566989728.302691",0,splunkjs,0,1566989728,1,"manager_7884",0,completed,"0.007",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54c02a7d159f69be5_1566989728.3406","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1566989728.306897",0,splunkjs,0,1566989728,42,"manager_7948",0,completed,"0.005",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD544d808dae7734262_1566989728.3407","| rest splunk_server_group=dmc_group_search_head /services/search/distributed/peers | fields peerName splunk_server | dedup peerName splunk_server | rename peerName as indexer splunk_server as search_head ",usrlsplunkmstidx,"1566989728.421411",0,splunkjs,0,1566989728,13,"manager_8019",0,completed,"0.04",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD518f73454405c51d1_1566989728.3408","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1566989728.543463",0,splunkjs,0,1566989728,14,"manager_8113",0,completed,"0.111",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5306e614c0d76a5f3_1566989728.3409","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1566989728.547491",0,splunkjs,0,1566989728,14,"manager_8174",0,completed,"0.167",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53bbd09ea83ead80f_1566989728.3411","| rest splunk_server=local /services/search/distributed/peers | eval up_down_status=if(status==""Down"",0,1) | rename peerName as splunk_server | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version splunk_server up_down_status",usrlsplunkmstidx,"1566989728.586735",0,splunkjs,0,1566989728,13,"manager_8296",0,completed,"0.039",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5e397d0eda7dece67_1566989728.3412","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1566989728.631509",0,splunkjs,0,1566989728,1,"manager_8357",0,completed,"0.016",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1566989728.3413","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1566989728.822520",0,splunkjs,0,1566989729,0,"alerts-fired-search",0,completed,"0.28",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__smcGetGroups_1566989748.3414","| `dmc_get_groups`",usrlsplunkmstidx,"1566989748.613454",0,splunkjs,0,1566989748,5,smcGetGroups,0,completed,"0.007","1566975300.000000000","1566989748.000000000","1566975300.000000000","1566989748.000000000",,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD50030c535168079d9_1566989748.3415","| `dmc_instances_view_default_search(*)`",usrlsplunkmstidx,"1566989748.619993",0,splunkjs,0,1566989748,14,instanceSearchManager,0,completed,"0.112","1566975300.000000000","1566989748.000000000","1566975300.000000000","1566989748.000000000",,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1566989808.3416","| `dmc_get_groups_containing_role(dmc_group_search_head)`
          | search search_group!=""dmc_group_*""",usrlsplunkmstidx,"1566989808.707514",0,"UI:Dashboard:distributed_search_instance",0,1566989808,1,search1,0,completed,"0.009000000000000001",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search2_1566989808.3417","| `dmc_get_instance_info(*)`
          | where search_group=""dmc_group_search_head""",usrlsplunkmstidx,"1566989808.797251",0,"UI:Dashboard:distributed_search_instance",0,1566989808,1,search2,0,completed,"0.012",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search18_1566989808.3418","search `dmc_set_index_internal` sourcetype=splunkd group=search_health_metrics name=dispatch_directory_reaper host=$row.host$
            | `dmc_timechart_for_metrics_reaper_and_heartbeat` avg(dispatch_dir_reaper_mean_ms) as dispatch_dir_reaper_mean_ms, max(dispatch_dir_reaper_max_ms) as dispatch_dir_reaper_max_ms
            | eval dispatch_dir_reaper_mean_ms = round(dispatch_dir_reaper_mean_ms)
            | eval dispatch_dir_reaper_max_ms = round(dispatch_dir_reaper_max_ms)
            | rename dispatch_dir_reaper_mean_ms as Average, dispatch_dir_reaper_max_ms as Max",usrlsplunkmstidx,"1566989808.935890",0,"UI:Dashboard:distributed_search_instance",0,1566989809,0,search18,0,canceled,"0.878","1566975360.000000000","1566989808.000000000","1566975360.000000000","1566989808.000000000",,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search19_1566989808.3419","search `dmc_set_index_internal` sourcetype=splunkd group=search_health_metrics name=bundle_directory_reaper host=$row.host$
            | `dmc_timechart_for_metrics_reaper_and_heartbeat` avg(bundle_dir_reaper_mean_ms) as bundle_dir_reaper_mean_ms, max(bundle_dir_reaper_max_ms) as bundle_dir_reaper_max_ms
            | eval bundle_dir_reaper_mean_ms = round(bundle_dir_reaper_mean_ms)
            | eval bundle_dir_reaper_max_ms = round(bundle_dir_reaper_max_ms)
            | rename bundle_dir_reaper_mean_ms as Average, bundle_dir_reaper_max_ms as Max",usrlsplunkmstidx,"1566989808.940283",0,"UI:Dashboard:distributed_search_instance",0,1566989809,0,search19,0,canceled,"0.878","1566975360.000000000","1566989808.000000000","1566975360.000000000","1566989808.000000000",,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD56a35496b988ea57c_1566989808.3420","search `dmc_set_index_internal` sourcetype=splunkd group=bundles_uploads host=$row.host$
      | `dmc_timechart_for_metrics_log` sum(total_count) as total_count, sum(success_count) as success_count, sum(failure_count) as failure_count, sum(baseline_count) as baseline_count, sum(delta_count) as delta_count, sum(already_present_count) as already_present_count, sum(unattempted_count) as unattempted_count, sum(total_msec_spent), as total_msec_spent, sum(baseline_msec_spent) as baseline_msec_spent, sum(delta_msec_spent) as delta_msec_spent, sum(total_bytes) as total_bytes, sum(baseline_bytes) as baseline_bytes, sum(delta_bytes) as delta_bytes",usrlsplunkmstidx,"1566989808.942080",0,"UI:Dashboard:distributed_search_instance",0,1566989809,0,"bundle_rep_log_base",0,canceled,"0.685","1566975360.000000000","1566989808.000000000","1566975360.000000000","1566989808.000000000",,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5472ce98ab6294033_1566989808.3421","search `dmc_set_index_internal` sourcetype=splunkd group=search_health_metrics name=distributed_peer_heartbeat host=$row.host$
          | `dmc_timechart_for_metrics_reaper_and_heartbeat` max(Peer_Count) as peer_count,
              max(get_auth_max_ms) as get_auth_max_ms,
              max(get_bundleList_max_ms) as get_bundleList_max_ms,
              max(get_serverInfo_max_ms) as get_serverInfo_max_ms,
          | eval get_auth_max_ms = round(get_auth_max_ms)
          | eval get_bundleList_max_ms = round(get_bundleList_max_ms)
          | eval get_serverInfo_max_ms = round(get_serverInfo_max_ms)",usrlsplunkmstidx,"1566989808.988782",0,"UI:Dashboard:distributed_search_instance",0,1566989809,0,"peer_heartbeat_log_base",0,canceled,"0.86","1566975360.000000000","1566989808.000000000","1566975360.000000000","1566989808.000000000",,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5e3dd5f7c4d9dab00_1566989810.3422","| rest splunk_server=usrlsplunkmstidx /services/server/introspection/search/distributed/window_metrics",usrlsplunkmstidx,"1566989810.177950",0,"UI:Dashboard:distributed_search_instance",0,1566989810,1,"bundle_replication_api_base",0,completed,"0.231",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5e8b0ce1ef32dac53_1566989810.3423","| rest splunk_server=usrlsplunkmstidx /services/server/introspection/search/dispatch/Bundle_Directory_Reaper",usrlsplunkmstidx,"1566989810.184960",0,"UI:Dashboard:distributed_search_instance",0,1566989810,1,"bundle_directory_reaper_api_base",0,completed,"0.017",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD56a79c36169b9083f_1566989810.3424","| rest splunk_server=usrlsplunkmstidx /services/server/introspection/search/dispatch/Dispatch_Directory_Reaper",usrlsplunkmstidx,"1566989810.191490",0,"UI:Dashboard:distributed_search_instance",0,1566989810,1,"dispatch_directory_reaper_api_base",0,completed,"0.013000000000000001",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5178e7e640a203c72_1566989810.3425","| rest splunk_server=usrlsplunkmstidx /services/search/distributed/peers
      | join type=outer title [
        | rest splunk_server=usrlsplunkmstidx /services/server/introspection/search/distributed
        | where title != ""per_searchhead_metrics"" AND title != ""window_metrics""
        | fields title, get_auth_max_ms, get_auth_mean_ms, get_bundleList_max_ms, get_bundleList_mean_ms, get_serverInfo_max_ms, get_serverInfo_mean_ms, health_status, health_check_failures
        | eval get_auth_max_ms = round(get_auth_max_ms, 0)
        | eval get_auth_mean_ms = round(get_auth_mean_ms, 0)
        | eval get_bundleList_max_ms = round(get_bundleList_max_ms, 0)
        | eval get_bundleList_mean_ms = round(get_bundleList_mean_ms, 0)
        | eval get_serverInfo_max_ms = round(get_serverInfo_max_ms, 0)
        | eval get_serverInfo_mean_ms = round(get_serverInfo_mean_ms, 0)
      ]",usrlsplunkmstidx,"1566989810.195370",0,"UI:Dashboard:distributed_search_instance",0,1566989810,13,"peers_base",0,completed,"0.075",,,,,,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5472ce98ab6294033_1566989810.3426","search `dmc_set_index_internal` sourcetype=splunkd group=search_health_metrics name=distributed_peer_heartbeat host=usrlsplunkmstidx
          | `dmc_timechart_for_metrics_reaper_and_heartbeat` max(Peer_Count) as peer_count,
              max(get_auth_max_ms) as get_auth_max_ms,
              max(get_bundleList_max_ms) as get_bundleList_max_ms,
              max(get_serverInfo_max_ms) as get_serverInfo_max_ms,
          | eval get_auth_max_ms = round(get_auth_max_ms)
          | eval get_bundleList_max_ms = round(get_bundleList_max_ms)
          | eval get_serverInfo_max_ms = round(get_serverInfo_max_ms)",usrlsplunkmstidx,"1566989810.199912",0,"UI:Dashboard:distributed_search_instance",46,1566989810,49,"peer_heartbeat_log_base",46,completed,"1.105","1566975360.000000000","1566989810.000000000","1566975360.000000000","1566989810.000000000",,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search18_1566989810.3427","search `dmc_set_index_internal` sourcetype=splunkd group=search_health_metrics name=dispatch_directory_reaper host=usrlsplunkmstidx
            | `dmc_timechart_for_metrics_reaper_and_heartbeat` avg(dispatch_dir_reaper_mean_ms) as dispatch_dir_reaper_mean_ms, max(dispatch_dir_reaper_max_ms) as dispatch_dir_reaper_max_ms
            | eval dispatch_dir_reaper_mean_ms = round(dispatch_dir_reaper_mean_ms)
            | eval dispatch_dir_reaper_max_ms = round(dispatch_dir_reaper_max_ms)
            | rename dispatch_dir_reaper_mean_ms as Average, dispatch_dir_reaper_max_ms as Max",usrlsplunkmstidx,"1566989810.477532",0,"UI:Dashboard:distributed_search_instance",46,1566989810,49,search18,46,completed,"0.973","1566975360.000000000","1566989810.000000000","1566975360.000000000","1566989810.000000000",,,,,,,,,,,,,,,,,
"sisodij__sisodij_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search19_1566989810.3428","search `dmc_set_index_internal` sourcetype=splunkd group=search_health_metrics name=bundle_directory_reaper host=usrlsplunkmstidx
            | `dmc_timechart_for_metrics_reaper_and_heartbeat` avg(bundle_dir_reaper_mean_ms) as bundle_dir_reaper_mean_ms, max(bundle_dir_reaper_max_ms) as bundle_dir_reaper_max_ms
            | eval bundle_dir_reaper_mean_ms = round(bundle_dir_reaper_mean_ms)
            | eval bundle_dir_reaper_max_ms = round(bundle_dir_reaper_max_ms)
            | rename bundle_dir_reaper_mean_ms as Average, bundle_dir_reaper_max_ms as Max",usrlsplunkmstidx,"1566989810.487975",0,"UI:Dashboard:distributed_search_instance",46,1566989810,49,search19,46,completed,"0.969","1566975360.000000000","1566989810.000000000","1566975360.000000000","1566989810.000000000",,,,,,,,,,,,,,,,,
