sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","api_et","api_lt","search_et","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt"
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD533c93ded34e259c9_1501017985.51","| rest splunk_server=local /services/server/introspection/kvstore/collectionstats | mvexpand data | spath input=data | fields splunk_server, ns, size",usrlsplunkmstidx,"1501017985.006954",0,splunkjs,0,1501017985,0,"manager_6443",0,canceled,"10.007",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1501017985.52","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1501017985.013153",0,splunkjs,0,1501017985,0,"alerts-fired-search",0,completed,"0.121",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__smcGetGroups_1501018046.54","| `dmc_get_groups`",usrlsplunkmstidx,"1501018046.221790",0,splunkjs,0,1501018046,5,smcGetGroups,0,completed,"0.024","1501003620.000000000","1501018046.000000000","1501003620.000000000","1501018046.000000000",,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD50030c535168079d9_1501018046.55","| `dmc_instances_view_default_search(*)`",usrlsplunkmstidx,"1501018046.222420",0,splunkjs,0,1501018046,4,instanceSearchManager,0,completed,"0.074","1501003620.000000000","1501018046.000000000","1501003620.000000000","1501018046.000000000",,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1501018065.56","| `dmc_get_indexer_cluster_groups`",usrlsplunkmstidx,"1501018065.568713",0,"UI:Dashboard:indexer_clustering_status",0,1501018065,1,search1,0,completed,"0.01",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD599ce08ddf418bb97_1501018066.59","| rest splunk_server_group=dmc_group_cluster_master splunk_server_group=""dmc_indexerclustergroup_D3EF2C1D-BF4D-4D80-BAF3-75A79C4403BD"" /services/cluster/master/generation/master
      | fields pending_last_reason, search_factor_met, replication_factor_met
      | eval all_data_searchable_icon = if(isnull(pending_last_reason) or pending_last_reason=="""", ""icon-check"", ""icon-alert"")
      | eval all_data_searchable = if (isnull(pending_last_reason) or pending_last_reason=="""", ""All Data is Searchable"", ""Some Data is Not Searchable"")
      | eval search_factor_met_icon = if(search_factor_met == 1 or search_factor_met == ""1"", ""icon-check"", ""icon-alert"")
      | eval search_factor_met = if (search_factor_met == 1 or search_factor_met == ""1"", ""Search Factor is Met"", ""Search Factor is Not Met"")
      | eval replication_factor_met_icon = if(replication_factor_met == 1 or replication_factor_met == ""1"", ""icon-check"", ""icon-alert"")
      | eval replication_factor_met = if (replication_factor_met == 1 or replication_factor_met == ""1"", ""Replication Factor is Met"", ""Replication Factor is Not Met"")",usrlsplunkmstidx,"1501018066.298111",0,"UI:Dashboard:indexer_clustering_status",0,1501018066,1,statusSummaryBaseSearch,0,completed,"0.034",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1501018089.62","| `dmc_get_groups`
          | search search_group=""dmc_group_*""",usrlsplunkmstidx,"1501018089.514164",0,"UI:Dashboard:resource_usage_instance",0,1501018089,4,search1,0,completed,"0.026000000000000002",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search2_1501018089.63","| `dmc_get_groups_containing_role(*)`
          | search search_group!=""dmc_group_*""",usrlsplunkmstidx,"1501018089.827292",0,"UI:Dashboard:resource_usage_instance",0,1501018089,1,search2,0,completed,"0.01",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search3_1501018089.64","| `dmc_get_instance_info(*)`
        | search search_group=""*""",usrlsplunkmstidx,"1501018089.870441",0,"UI:Dashboard:resource_usage_instance",0,1501018089,4,search3,0,completed,"0.009000000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search8_1501018089.65","search `dmc_set_index_introspection` sourcetype=splunk_resource_usage component=PerProcess host=$row.host$
        | `dmc_rename_introspection_fields`
        | `dmc_classify_processes`
        | `dmc_resource_usage_by_processes_timechart(mem_used, Median)`",usrlsplunkmstidx,"1501018089.908109",0,"UI:Dashboard:resource_usage_instance",0,1501018089,0,search8,0,canceled,"0.3","1501003680.000000000","1501018089.000000000","1501003680.000000000","1501018089.000000000",,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search9_1501018089.66","search `dmc_set_index_introspection` sourcetype=splunk_resource_usage component=PerProcess host=$row.host$
        | `dmc_rename_introspection_fields`
        | `dmc_classify_processes`
        | `dmc_resource_usage_by_processes_timechart(pct_cpu, Median)`",usrlsplunkmstidx,"1501018089.921058",0,"UI:Dashboard:resource_usage_instance",0,1501018089,0,search9,0,canceled,"0.296","1501003680.000000000","1501018089.000000000","1501003680.000000000","1501018089.000000000",,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search10_1501018090.67","| rest splunk_server=USRLSPLUNKINDEXR03 /services/server/status/partitions-space
        | stats count by mount_point",usrlsplunkmstidx,"1501018090.264707",0,"UI:Dashboard:resource_usage_instance",0,1501018090,2,search10,1,completed,"0.027",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search4_1501018090.68","| inputlookup dmc_assets
| search serverName = USRLSPLUNKINDEXR03
| stats first(serverName) as serverName, first(host) as host, first(machine) as machine
| join type=outer serverName [
  | rest splunk_server=USRLSPLUNKINDEXR03 /services/server/info
  | fields serverName, numberOfCores, numberOfVirtualCores, physicalMemoryMB, os_name, cpu_arch
]
| `dmc_get_core_info`
| fields machine core_info physicalMemoryMB os_name cpu_arch
| rename machine as Machine, core_info AS ""CPU Cores (Physical / Virtual)"", physicalMemoryMB as ""Physical Memory Capacity (MB)"", os_name as ""Operating System"", cpu_arch as ""CPU Architecture""",usrlsplunkmstidx,"1501018090.295965",0,"UI:Dashboard:resource_usage_instance",0,1501018090,1,search4,0,completed,"0.10400000000000001","1501003680.000000000","1501018090.000000000","1501003680.000000000","1501018090.000000000",,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search5_1501018090.69","| rest splunk_server=USRLSPLUNKINDEXR03 /services/server/status/resource-usage/splunk-processes
        | eval sid = 'search_props.sid'
        | `dmc_classify_processes`
        | eval x=""memory_usage""
        | chart sum(mem_used) AS ""Memory Usage"" over x by process_class",usrlsplunkmstidx,"1501018090.305226",0,"UI:Dashboard:resource_usage_instance",0,1501018090,1,search5,1,completed,"0.058","1501003680.000000000","1501018090.000000000","1501003680.000000000","1501018090.000000000",,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search8_1501018090.72","search `dmc_set_index_introspection` sourcetype=splunk_resource_usage component=PerProcess host=USRLSPLUNKINDEXR03
        | `dmc_rename_introspection_fields`
        | `dmc_classify_processes`
        | `dmc_resource_usage_by_processes_timechart(mem_used, Median)`",usrlsplunkmstidx,"1501018090.309849",0,"UI:Dashboard:resource_usage_instance",26477,1501018090,49,search8,26509,completed,"1.607","1501003680.000000000","1501018090.000000000","1501003680.000000000","1501018090.000000000",,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search9_1501018090.73","search `dmc_set_index_introspection` sourcetype=splunk_resource_usage component=PerProcess host=USRLSPLUNKINDEXR03
        | `dmc_rename_introspection_fields`
        | `dmc_classify_processes`
        | `dmc_resource_usage_by_processes_timechart(pct_cpu, Median)`",usrlsplunkmstidx,"1501018090.334597",0,"UI:Dashboard:resource_usage_instance",26477,1501018090,49,search9,26509,completed,"1.603","1501003680.000000000","1501018090.000000000","1501003680.000000000","1501018090.000000000",,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search11_1501018090.74","search `dmc_set_index_introspection` host=USRLSPLUNKINDEXR03 sourcetype=splunk_disk_objects component=Partitions data.mount_point=""/cold01""
        | eval free = if(isnotnull('data.available'), 'data.available', 'data.free')
        | eval usage = round(('data.capacity' - free) / 1024, 2)
        | eval capacity = round('data.capacity' / 1024, 2)
        | `dmc_timechart_for_disk_usage` latest(capacity) as Capacity Median(usage) as Usage",usrlsplunkmstidx,"1501018090.891588",0,"UI:Dashboard:resource_usage_instance",4,1501018090,25,search11,30,completed,"0.34600000000000003","1501003680.000000000","1501018090.000000000","1501003680.000000000","1501018090.000000000",,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f76c382ac3c1d510_1501018103.75","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1501018103.651933",0,splunkjs,0,1501018103,1,"manager_5704",0,completed,"0.096",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5ab2c0987f2042453_1501018103.76","| inputlookup dmc_assets | join type=outer serverName [ | rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval cpu_pct = cpu_system_pct + cpu_user_pct | eval mem_used_pct = mem_used / mem * 100 | fields cpu_pct mem_used_pct splunk_server | rename splunk_server as serverName ] | join type=outer peerURI [ | rest splunk_server=local /services/search/distributed/peers | fields title status | rename title as peerURI ] | eval status=if(((status!=""Up"") OR isnull(status)) AND (peerURI!=""localhost""), 1, 0) | stats dc(serverName) as instances dc(machine) as machines sum(status) as num_down avg(cpu_pct) as cpu avg(mem_used_pct) as mem by search_group | eval cpu=round(cpu, 2) | eval mem=round(mem, 2)",usrlsplunkmstidx,"1501018103.653417",0,splunkjs,0,1501018103,5,"manager_5764",0,completed,"0.216",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5fe086c25a78afba6_1501018103.79","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1501018103.694517",0,splunkjs,0,1501018103,1,"manager_6094",0,completed,"0.11900000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5ef61601242304163_1501018103.80","| rest splunk_server_group=dmc_group_license_master /services/licenser/pools | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/groups | search is_active=1 | eval stack_id = stack_ids | fields splunk_server stack_id is_active] | search is_active=1 | stats sum(used_bytes) AS used_bytes by splunk_server, stack_id | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/stacks | eval stack_id = title | eval stack_quota = quota | stats sum(stack_quota) AS stack_quota by splunk_server, stack_id] | stats sum(used_bytes) as used_bytes sum(stack_quota) as stack_quota | eval usedMB  = round(used_bytes/1024/1024, 0) | eval usedGB  = round(used_bytes/1024/1024/1024, 2) | eval totalMB = round(stack_quota/1024/1024, 0) | eval totalGB = round(stack_quota/1024/1024/1024, 2) | eval used  = if(totalMB > 1024, usedGB, usedMB) | eval total = if(totalMB > 1024, totalGB, totalMB) | eval unit  = if(totalMB > 1024, ""GB"", ""MB"") | eval usage_pct = round(used / total, 3)*100 | eval output = used. "" / "" .total."" "".unit | fields usage_pct, output",usrlsplunkmstidx,"1501018103.701164",0,splunkjs,0,1501018103,1,"manager_6034",0,completed,"0.156",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD591f902b291891107_1501018103.83","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1501018103.739906",0,splunkjs,0,1501018103,11,"manager_6278",0,completed,"0.075",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5edbd6466a38101ec_1501018103.84","| rest splunk_server_group=dmc_group_search_head /services/search/distributed/peers | fields peerName splunk_server | dedup peerName splunk_server | rename peerName as indexer splunk_server as search_head ",usrlsplunkmstidx,"1501018103.743697",0,splunkjs,0,1501018103,3,"manager_6349",0,completed,"0.055",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD533c93ded34e259c9_1501018103.85","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1501018103.756876",0,splunkjs,0,1501018104,4,"manager_6443",3,completed,"0.03",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5444f59cbb971818c_1501018103.86","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1501018103.772640",0,splunkjs,0,1501018104,4,"manager_6504",3,completed,"0.041",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5d6c7eaa40cc0c5bc_1501018103.87","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1501018103.791130",0,splunkjs,0,1501018103,1,"manager_6565",0,completed,"0.048",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD500a6d39f9e64ae81_1501018103.89","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1501018103.814666",0,splunkjs,0,1501018103,1,"manager_6687",0,completed,"0.063",,,,,,,,,,,,,,,,,,,,,
"rt_md_1501018128.91","| metadata type=sourcetypes | search totalCount > 0",usrlsplunkmstidx,"1501018128.681434",1,"UI:Search",0,1501018128,6,,3,completed,"1.052",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1501018188.92","| `dmc_get_groups_containing_role(dmc_group_indexer)`
                    | where search_group!=""dmc_group_indexer""",usrlsplunkmstidx,"1501018188.124133",0,"UI:Dashboard:indexes_and_volumes_deployment",0,1501018188,4,search1,0,completed,"0.025",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD579fd7fffef18d499_1501018188.94","| rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/data/indexes
            | join title splunk_server type=outer [rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/data/indexes-extended]
            | `dmc_exclude_indexes`
            | eval elapsedTime = now() - strptime(minTime,""%Y-%m-%dT%H:%M:%S%z"")
            | eval dataAge = ceiling(elapsedTime / 86400)
            | eval indexSizeGB = if(currentDBSizeMB >= 1 AND totalEventCount >=1, currentDBSizeMB/1024, null())
            | eval maxSizeGB = maxTotalDataSizeMB / 1024
            | eval sizeUsagePerc = indexSizeGB / maxSizeGB * 100",usrlsplunkmstidx,"1501018188.888573",0,"UI:Dashboard:indexes_and_volumes_deployment",0,1501018188,52,"indexes_base_search",3,completed,"0.377",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f76c382ac3c1d510_1501077799.3","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1501077799.845869",0,splunkjs,0,1501077799,1,"manager_5704",0,completed,"0.114",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5ab2c0987f2042453_1501077799.4","| inputlookup dmc_assets | join type=outer serverName [ | rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval cpu_pct = cpu_system_pct + cpu_user_pct | eval mem_used_pct = mem_used / mem * 100 | fields cpu_pct mem_used_pct splunk_server | rename splunk_server as serverName ] | join type=outer peerURI [ | rest splunk_server=local /services/search/distributed/peers | fields title status | rename title as peerURI ] | eval status=if(((status!=""Up"") OR isnull(status)) AND (peerURI!=""localhost""), 1, 0) | stats dc(serverName) as instances dc(machine) as machines sum(status) as num_down avg(cpu_pct) as cpu avg(mem_used_pct) as mem by search_group | eval cpu=round(cpu, 2) | eval mem=round(mem, 2)",usrlsplunkmstidx,"1501077799.852041",0,splunkjs,0,1501077799,5,"manager_5764",0,completed,"0.272",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5cb918db9f6e08db6_1501077799.5","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1501077799.861622",0,splunkjs,0,1501077799,3,"manager_5874",0,completed,"0.089",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5f8d5a71fc7a25653_1501077799.6","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1501077799.866081",0,splunkjs,0,1501077799,11,"manager_5934",0,completed,"0.14200000000000002",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5dca35782054fd014_1501077799.9","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1501077799.876474",0,splunkjs,0,1501077800,0,"manager_6154",0,completed,"0.023",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5edbd6466a38101ec_1501077799.12","| rest splunk_server_group=dmc_group_search_head /services/search/distributed/peers | fields peerName splunk_server | dedup peerName splunk_server | rename peerName as indexer splunk_server as search_head ",usrlsplunkmstidx,"1501077799.918896",0,splunkjs,0,1501077800,3,"manager_6349",0,completed,"0.039",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD533c93ded34e259c9_1501077799.13","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1501077799.976253",0,splunkjs,0,1501077800,4,"manager_6443",3,completed,"0.039",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5444f59cbb971818c_1501077799.14","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1501077799.992065",0,splunkjs,0,1501077800,4,"manager_6504",3,completed,"0.083",,,,,,,,,,,,,,,,,,,,,
"admin__admin_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5d6c7eaa40cc0c5bc_1501077800.15","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1501077800.006112",0,splunkjs,0,1501077800,1,"manager_6565",0,completed,"0.018000000000000002",,,,,,,,,,,,,,,,,,,,,
